solar_TIMESTAMP,CZE_BIK_Pab_Jt_6,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2016-06-01 20:25:34+00:00,2.0897388458251958,9.8575,92.618,0.0,0.0,0.3658,0.0,0.2983798333,0.4981401904999999,0.0,0.089889279548153
2016-06-01 20:35:34+00:00,0.0,9.8915,87.8325,0.0,0.0,0.4003,0.0,0.298440619,0.4981401904999999,0.0,0.1485001394034478
2016-06-01 20:45:34+00:00,0.0,10.1545,85.615,0.0,0.0,0.486,0.0,0.2985014048,0.4980979048,0.0,0.1786885541356393
2016-06-01 20:55:34+00:00,0.0,10.1395,85.668,0.0,0.0,0.6003,0.0,0.2985410476,0.4980979048,0.0,0.1778513441232079
2016-06-01 21:05:34+00:00,0.0,10.105,87.859,0.0,0.0,0.709,0.0,0.2986018333,0.4980794048,0.0,0.1503144113748269
2016-06-01 21:15:34+00:00,0.0,10.406,86.27,0.0,0.0,0.547,0.0,0.2986229762,0.4980794048,0.0,0.1734476234527256
2016-06-01 21:25:34+00:00,0.0,10.5165,86.499,0.0,0.0,0.5775,0.0,0.2986414762,0.4980582618999999,0.0,0.1718189922359118
2016-06-01 21:35:34+00:00,0.0,10.6805,85.6875,0.0,0.0,0.6823,0.0,0.298662619,0.498037119,0.0,0.1841516938133097
2016-06-01 21:45:34+00:00,0.0,10.7565,86.6895,0.0,0.0,0.9165,0.0,0.298662619,0.498037119,0.0,0.1721297586170428
2016-06-01 21:55:34+00:00,0.0,10.49,88.8345,0.0,0.0,0.6633,0.0,0.298681119,0.498018619,0.0,0.1418451436262388
2016-06-01 22:05:34+00:00,0.0,10.368,90.031,0.0,0.0,0.7433,0.0,0.298662619,0.4979974761999999,0.0,0.1256162257525218
2016-06-01 22:15:34+00:00,0.0,10.5015,89.726,0.0,0.0,0.8002,0.0,0.298662619,0.4979974761999999,0.0,0.1306199658783667
2016-06-01 22:25:34+00:00,0.0,10.905,87.859,0.0,0.0,1.2788,0.0,0.298662619,0.4979763332999999,0.0,0.1585672424188748
2016-06-01 22:35:34+00:00,0.0,11.111,87.238,0.0,0.0,1.031,0.0,0.298662619,0.4979578333,0.0,0.1689781493916216
2016-06-01 22:45:34+00:00,0.0,10.8975,88.3775,0.0,0.0,0.8957,0.0,0.298662619,0.4979578333,0.0,0.151719587264589
2016-06-01 22:55:34+00:00,0.0,10.905,88.366,0.0,0.0,0.8385,0.0,0.2986414762,0.4979366905,0.0,0.151945580948949
2016-06-01 23:05:34+00:00,0.0,11.008,88.16,0.0,0.0,0.949,0.0,0.2986229762,0.4979366905,0.0,0.1556999111066863
2016-06-01 23:15:34+00:00,0.0,10.97,89.002,0.0,0.0,0.7697,0.0,0.2986229762,0.4979181905,0.0,0.144262056602437
2016-06-01 23:25:34+00:00,0.0,11.0195,89.486,0.0,0.0,0.8938,0.0,0.2986018333,0.4979181905,0.0,0.1383684052260052
2016-06-01 23:35:34+00:00,0.0,10.932,90.027,0.0,0.0,0.6708,0.0,0.2985806905,0.4978970476,0.0,0.1304865125180215
2016-06-01 23:45:34+00:00,0.0,10.913,90.1565,0.0,0.0,0.4973,0.0,0.2985806905,0.4978759048,0.0,0.1286293050848612
2016-06-01 23:55:34+00:00,0.0,10.913,90.233,0.0,0.0,0.7032,0.0,0.2985806905,0.4978759048,0.0,0.1276296462400404
2016-06-02 00:05:24+00:00,0.0,10.9815,89.5435,0.0,0.0,0.543,0.0,0.2985806905,0.4978759048,0.0,0.1372641576402502
2016-06-02 00:15:24+00:00,0.0,11.1185,87.516,0.0,0.0,0.524,0.0,0.2985806905,0.4978574048,0.0,0.1653796652574083
2016-06-02 00:25:24+00:00,0.0,11.0655,85.5845,0.0,0.0,0.5088,0.0,0.2985621905,0.4978362619,0.0,0.1902950817179239
2016-06-02 00:35:24+00:00,0.0,11.0655,85.0395,0.0,0.0,0.4593,0.0,0.2985410476,0.497815119,0.0,0.197489477995283
2016-06-02 00:45:24+00:00,0.0,11.0805,85.8395,0.0,0.0,0.442,0.0,0.2985410476,0.497796619,0.0,0.1871154583906752
2016-06-02 00:55:24+00:00,0.0,11.046,84.834,0.0,0.0,0.5125,0.0,0.2985199048,0.497796619,0.0,0.1999427365569436
2016-06-02 01:05:24+00:00,0.0,10.8025,86.2095,0.0,0.0,0.8403,0.0,0.2985014048,0.497796619,0.0,0.178884762331361
2016-06-02 01:15:24+00:00,0.0,9.9795,92.1,0.0,0.0,0.5945,0.0,0.2984802619,0.4977754762,0.0,0.0969879841259524
2016-06-02 01:25:24+00:00,0.0,10.25,89.7945,0.0,0.0,0.6233,0.0,0.2985014048,0.4977754762,0.0,0.1275848339405225
2016-06-02 01:35:24+00:00,0.0,10.6345,86.114,0.0,0.0,0.4135,0.0,0.2984802619,0.4977569762,0.0,0.1781165628127622
2016-06-02 01:45:24+00:00,0.0,10.6995,85.493,0.0,0.0,0.406,0.0,0.298459119,0.4977569762,0.0,0.1868909623143126
2016-06-02 01:55:24+00:00,0.0,10.8445,84.868,0.0,0.0,0.3658,0.0,0.298440619,0.4977358333,0.0,0.1968362911563822
2016-06-02 02:05:24+00:00,0.0,10.5775,85.87,0.0,0.0,0.2078,0.0,0.2984194762,0.4977358333,0.0,0.1805580101372174
2016-06-02 02:15:24+00:00,0.0,10.745,84.091,0.0,0.0,0.4593,0.0,0.2984194762,0.4977358333,0.0,0.2055755482770187
2016-06-02 02:25:24+00:00,0.0,10.6805,84.609,0.0,0.0,0.3507,0.0,0.2984009762,0.4977146905,0.0,0.1980282074746307
2016-06-02 02:35:24+00:00,0.0,10.4785,86.8265,0.0,0.0,0.3545,0.0,0.2984009762,0.4977146905,0.0,0.1672259727009371
2016-06-02 02:45:24+00:00,0.0,10.589,87.284,0.0,0.0,0.4782,0.0,0.2983798333,0.4976961905,0.0,0.1626142452763903
2016-06-02 02:55:24+00:00,0.0,10.673,87.074,0.0,0.0,0.3525,0.0,0.2983798333,0.4976961905,0.0,0.1662291005628914
2016-06-02 03:05:24+00:00,0.0,10.57,88.484,0.0,0.0,0.265,0.0,0.2983798333,0.4976750476,0.0,0.1470817391811038
2016-06-02 03:15:24+00:00,0.0,10.6765,86.975,0.0,0.0,0.381,0.0,0.2983401905,0.4976750476,0.0,0.1675413654439893
2016-06-02 03:25:24+00:00,0.0,10.5775,85.592,0.0,0.0,0.204,0.0,0.2983401905,0.4976750476,0.0,0.184110389954496
2016-06-02 03:35:24+00:00,0.0,10.471,85.55,0.0,0.0,0.2553,0.0,0.2983401905,0.4976539048,0.0,0.1833381008788676
2016-06-02 03:45:24+00:00,0.0,10.368,87.04,0.0,0.0,0.28,0.0,0.2983190476,0.4976539048,0.0,0.1633048736836878
2016-06-02 03:55:24+00:00,0.0,10.444,86.137,0.0,0.0,0.381,0.0,0.2983190476,0.4976354048,0.0,0.1755732581666274
