solar_TIMESTAMP,CZE_LAN_Fex_Jt_7,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2016-05-06 20:31:03+00:00,344.9739702045917,15.4945,58.95,0.0,0.0,1.081223465,0.0,0.40915,0.4233,0.0,0.7224995715
2016-05-06 20:41:03+00:00,335.2363761514425,15.3075,60.6775,0.0,0.0,1.367566395,0.0,0.4090999999999999,0.4233249999999999,0.0,0.6838388425999999
2016-05-06 20:51:03+00:00,300.04954151809216,15.2885,61.086,0.0,0.0,1.448448976,0.0,0.4090999999999999,0.423375,0.0,0.6759094945
2016-05-06 21:01:03+00:00,305.5813927203417,15.0595,61.883,0.0,0.0,1.424144358,0.0,0.40905,0.4233249999999999,0.0,0.6523903857
2016-05-06 21:11:03+00:00,262.7599593251944,15.2275,61.017,0.0,0.0,1.695213894,0.0,0.4089,0.423375,0.0,0.6744595413
2016-05-06 21:21:03+00:00,263.2019128650427,14.9985,61.677,0.0,0.0,1.69122953,0.0,0.408975,0.4233999999999999,0.0,0.6533459765
2016-05-06 21:31:03+00:00,266.1885675042868,14.9565,60.96,0.0,0.0,1.603175095,0.0,0.408975,0.423425,0.0,0.6637721635
2016-05-06 21:41:03+00:00,265.3579227626324,15.132,57.7565,0.0,0.0,1.462659873,0.0,0.408975,0.42345,0.0,0.7263973261000001
2016-05-06 21:51:03+00:00,236.53358407318592,15.216,54.442,0.0,0.0,1.391871013,0.0,0.409,0.42345,0.0,0.7876337712
2016-05-06 22:01:03+00:00,225.523391738534,14.9185,55.1745,0.0,0.0,1.490948854,0.0,0.4090749999999999,0.4235,0.0,0.7602761967
2016-05-06 22:11:03+00:00,224.6927469968796,14.7355,55.857,0.0,0.0,1.515253472,0.0,0.409225,0.4235,0.0,0.7399196149
2016-05-06 22:21:03+00:00,225.1347005367279,14.537,56.086,0.0,0.0,1.335160238,0.0,0.40915,0.423575,0.0,0.7267076909
