solar_TIMESTAMP,GUF_GUY_GUY_Ggl_Js_6,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2016-05-14 17:31:36+00:00,37154.348,27.5,86.4,104.2,210.8,3.6,0.0,0.28,0.388,175.45601893016828,0.5
2016-05-14 18:01:36+00:00,35706.776,26.8,88.7,26.3,50.7,3.0,0.0,0.28,0.388,10.76979001673278,0.4
2016-05-14 18:31:36+00:00,27262.606,26.6,91.0,0.6,1.7,2.6,0.0,0.279,0.388,0.0,0.31
2016-05-14 19:01:36+00:00,20024.746,26.4,91.2,0.0,0.0,2.7,0.0,0.279,0.388,0.0,0.3
2016-05-14 19:31:36+00:00,14716.981999999998,26.4,91.7,0.0,1.1,2.5,0.0,0.278,0.388,0.0,0.29
2016-05-14 20:01:36+00:00,12304.362,26.3,92.5,0.0,1.5,2.0,0.0,0.278,0.388,0.0,0.26
2016-05-14 20:31:36+00:00,10615.527999999998,26.2,93.2,0.0,1.5,2.1,0.0,0.278,0.388,0.0,0.23
2016-05-14 21:01:36+00:00,8926.694,26.2,94.3,0.0,2.3,2.3,0.0,0.277,0.388,0.0,0.19
2016-05-14 21:31:36+00:00,7720.384,26.0,94.5,0.0,0.8,2.1,0.0,0.277,0.388,0.0,0.19
2016-05-14 22:01:36+00:00,6996.597999999999,26.0,94.3,0.0,1.2,2.4,0.0,0.277,0.388,0.0,0.19
2016-05-14 22:31:36+00:00,6031.549999999999,25.9,94.4,0.0,0.6,2.3,0.0,0.276,0.388,0.0,0.19
2016-05-14 23:01:36+00:00,5790.288,25.7,94.8,0.0,0.2,1.6,0.0,0.276,0.388,0.0,0.17
2016-05-14 23:31:36+00:00,6031.549999999999,25.8,94.9,0.0,0.9,1.8,0.0,0.276,0.387,0.0,0.17
2016-05-15 00:01:36+00:00,4583.977999999999,26.0,95.0,0.0,2.0,2.1,0.0,0.276,0.387,0.0,0.17
2016-05-15 00:31:34+00:00,3860.192,25.8,95.7,0.0,1.3,1.7,0.0,0.275,0.387,0.0,0.14
2016-05-15 01:01:34+00:00,3860.192,26.1,95.7,0.0,1.4,1.1,0.0,0.275,0.386,0.0,0.15
2016-05-15 01:31:34+00:00,3377.668,26.0,95.1,0.0,1.2,0.2,0.0,0.275,0.382,0.0,0.16
2016-05-15 02:01:34+00:00,3377.668,25.7,97.0,0.0,1.1,0.8,0.0,0.275,0.382,0.0,0.1
2016-05-15 02:31:34+00:00,2412.62,25.5,97.1,0.0,2.2,0.7,0.0,0.274,0.382,0.0,0.09
2016-05-15 03:01:34+00:00,1688.8339999999998,25.7,96.5,0.0,1.7,1.3,0.0,0.274,0.382,0.0,0.12
2016-05-15 03:31:34+00:00,1688.8339999999998,25.9,96.7,0.0,0.3,1.0,0.0,0.274,0.382,0.0,0.11
2016-05-15 04:01:34+00:00,1447.572,25.3,97.4,0.0,1.3,1.0,0.0,0.274,0.382,0.0,0.08
2016-05-15 04:31:34+00:00,965.048,25.2,98.2,0.0,1.2,1.2,0.0,0.273,0.381,0.0,0.06
2016-05-15 05:01:34+00:00,965.048,25.0,98.7,0.0,1.6,1.3,0.0,0.273,0.381,0.0,0.04
2016-05-15 05:31:34+00:00,723.786,25.1,99.2,0.0,2.0,1.7,0.0,0.273,0.381,0.0,0.03
2016-05-15 06:01:34+00:00,482.524,24.8,99.3,3.1,1.6,1.3,0.0,0.273,0.381,68.69050501710451,0.02
2016-05-15 06:31:34+00:00,482.524,24.9,99.4,22.6,32.5,1.1,0.0,0.272,0.381,232.58325151353316,0.02
2016-05-15 07:01:34+00:00,241.262,25.2,99.5,82.6,157.8,1.5,0.2,0.272,0.381,393.1825154486207,0.02
2016-05-15 07:31:34+00:00,0.0,25.2,98.9,89.0,170.5,1.0,2.0,0.272,0.381,547.740458192551,0.04
2016-05-15 08:01:34+00:00,241.262,25.7,99.1,141.3,277.8,1.0,2.8,0.271,0.381,693.6126094535387,0.03
2016-05-15 08:31:34+00:00,241.262,25.9,97.9,509.6,1075.3,0.8,0.0,0.276,0.381,828.3031138197039,0.07
2016-05-15 09:01:34+00:00,3377.668,27.6,92.3,340.8,683.3,1.4,0.0,0.288,0.38,949.507434460285,0.28
2016-05-15 09:31:34+00:00,22437.366,27.4,92.8,457.4,960.3,1.8,1.4,0.299,0.38,1055.1517833326309,0.26
2016-05-15 10:01:34+00:00,23161.152,28.1,85.8,510.4,1027.3,3.5,0.0,0.311,0.38,1143.4286032543464,0.54
2016-05-15 10:31:34+00:00,43185.898,27.7,89.2,540.2,1074.3,3.3,0.0,0.311,0.38,1212.827494751854,0.4
2016-05-15 11:01:34+00:00,43909.684,28.2,87.4,699.1,1458.3,3.7,0.0,0.309,0.38,1262.1610585371004,0.48
2016-05-15 11:31:34+00:00,50182.496,28.7,82.7,829.0,1716.3,4.3,0.0,0.305,0.38,1290.585211458843,0.68
2016-05-15 12:01:34+00:00,62004.33399999999,28.2,84.8,683.9,1367.3,4.1,0.0,0.302,0.38,1297.6136283331482,0.58
2016-05-15 12:31:34+00:00,59350.452,29.0,82.7,844.0,1547.3,4.3,0.0,0.3,0.379,1283.1260625640653,0.69
2016-05-15 13:01:34+00:00,61039.28599999999,27.4,88.9,474.6,976.3,5.0,0.4,0.297,0.379,1247.3704031989505,0.4
2016-05-15 13:31:34+00:00,50906.28199999999,27.7,87.8,835.0,1910.3,4.6,0.0,0.295,0.379,1190.958433231852,0.45
2016-05-15 14:01:34+00:00,47769.876,28.5,82.1,851.0,1689.3,5.9,0.0,0.293,0.379,1114.8553617391603,0.7
2016-05-15 14:31:34+00:00,60074.238000000005,28.7,82.9,598.8,1171.3,5.1,0.0,0.291,0.379,1020.3633089605328,0.67
2016-05-15 15:01:34+00:00,58385.404,29.3,79.5,705.0,1502.3,5.4,0.0,0.289,0.379,909.099026901564,0.83
2016-05-15 15:31:34+00:00,60074.238000000005,29.5,79.2,432.6,935.3,5.4,0.0,0.287,0.379,782.9662366640338,0.86
2016-05-15 16:01:34+00:00,57661.618,29.0,81.2,244.9,503.5,4.2,0.0,0.286,0.379,644.1230558155472,0.75
2016-05-15 16:31:34+00:00,50906.28199999999,28.7,83.6,185.7,379.8,3.9,0.0,0.285,0.379,494.9450731178404,0.64
2016-05-15 17:01:34+00:00,43909.684,28.4,85.5,144.2,297.4,4.0,0.0,0.284,0.379,337.98470240548426,0.56
2016-05-15 17:31:34+00:00,38843.182,28.5,85.4,114.8,242.8,3.7,0.0,0.283,0.379,175.92751106864893,0.57
2016-05-15 18:01:34+00:00,34259.204,28.1,86.1,33.2,64.3,3.6,0.0,0.282,0.379,11.546270355564015,0.53
2016-05-15 18:31:34+00:00,28951.44,27.5,89.8,0.5,2.6,3.2,0.0,0.281,0.379,0.0,0.37
2016-05-15 19:01:34+00:00,21472.318,27.4,89.9,0.0,1.3,2.8,0.0,0.281,0.379,0.0,0.37
2016-05-15 19:31:34+00:00,17129.602,27.1,92.1,0.0,1.8,2.2,0.0,0.28,0.378,0.0,0.28
2016-05-15 20:01:34+00:00,13751.934,27.1,93.1,0.0,0.5,1.7,0.0,0.28,0.378,0.0,0.25
2016-05-15 20:31:34+00:00,11821.838,27.1,94.4,0.0,0.7,2.6,0.2,0.279,0.378,0.0,0.2
2016-05-15 21:01:34+00:00,9650.48,26.8,94.0,0.0,1.3,2.6,0.0,0.279,0.378,0.0,0.21
2016-05-15 21:31:34+00:00,8444.169999999998,26.7,93.9,0.0,1.7,2.7,0.0,0.279,0.378,0.0,0.21
2016-05-15 22:01:34+00:00,7720.384,26.5,92.1,0.0,0.7,2.4,0.0,0.278,0.378,0.0,0.27
2016-05-15 22:31:34+00:00,7720.384,26.6,93.1,0.0,2.0,2.3,0.0,0.278,0.378,0.0,0.24
2016-05-15 23:01:34+00:00,7720.384,26.4,94.6,0.0,1.3,2.9,0.2,0.277,0.378,0.0,0.19
2016-05-15 23:31:34+00:00,6031.549999999999,26.3,94.9,0.0,2.3,2.3,0.0,0.277,0.378,0.0,0.17
2016-05-16 00:01:34+00:00,5307.763999999999,26.1,97.6,0.0,0.8,2.3,0.0,0.277,0.378,0.0,0.08
2016-05-16 00:31:32+00:00,4101.454,25.7,97.9,0.0,1.6,1.4,0.0,0.276,0.378,0.0,0.07
2016-05-16 01:01:32+00:00,3377.668,25.6,98.0,0.0,1.2,1.4,0.0,0.276,0.378,0.0,0.07
2016-05-16 01:31:32+00:00,2653.882,25.3,97.7,0.1,1.8,3.1,6.8,0.308,0.378,0.0,0.07
2016-05-16 02:01:32+00:00,2653.882,25.2,97.3,0.0,0.9,1.1,0.2,0.328,0.378,0.0,0.09
2016-05-16 02:31:32+00:00,2653.882,25.2,97.4,0.0,1.6,1.3,0.0,0.32,0.378,0.0,0.08
2016-05-16 03:01:32+00:00,2171.358,25.4,97.9,0.0,0.9,3.4,0.2,0.315,0.378,0.0,0.07
2016-05-16 03:31:32+00:00,1688.8339999999998,25.2,98.1,0.0,0.6,2.0,2.8,0.321,0.378,0.0,0.06
2016-05-16 04:01:32+00:00,965.048,25.0,98.2,0.0,0.8,1.7,0.0,0.327,0.378,0.0,0.06
2016-05-16 04:31:32+00:00,965.048,25.0,97.6,0.0,1.2,1.7,0.0,0.32,0.378,0.0,0.08
2016-05-16 05:01:32+00:00,482.524,25.2,97.0,0.0,1.6,2.4,2.2,0.316,0.378,0.0,0.1
2016-05-16 05:31:32+00:00,482.524,25.1,97.3,0.0,0.0,1.7,0.0,0.32,0.377,0.0,0.09
2016-05-16 06:01:32+00:00,241.262,25.1,98.1,1.6,1.5,1.7,0.0,0.318,0.377,68.79730092793847,0.06
2016-05-16 06:31:32+00:00,241.262,24.9,98.5,13.1,19.6,2.0,0.0,0.314,0.377,232.39472119886227,0.05
2016-05-16 07:01:32+00:00,0.0,25.0,97.5,134.5,266.3,2.6,2.6,0.311,0.377,392.70959073144456,0.08
2016-05-16 07:31:32+00:00,0.0,25.8,96.5,247.7,492.8,1.2,0.0,0.322,0.377,546.9989725196058,0.12
2016-05-16 08:01:32+00:00,241.262,26.4,95.8,222.7,439.7,1.1,0.0,0.32,0.377,692.6230256290787,0.14
2016-05-16 08:31:32+00:00,5790.288,26.4,95.4,165.0,349.2,2.1,2.4,0.315,0.377,827.090171945437,0.16
2016-05-16 09:01:32+00:00,8202.908,26.9,94.2,435.9,841.3,2.1,0.2,0.319,0.377,948.099726137873,0.21
2016-05-16 09:31:32+00:00,11098.052,28.1,91.1,258.3,493.0,3.7,0.0,0.32,0.377,1053.581259457732,0.34
2016-05-16 10:01:32+00:00,25091.248,28.5,86.3,547.0,1039.3,4.9,0.0,0.315,0.377,1141.7300238749688,0.53
2016-05-16 10:31:32+00:00,44392.208,28.9,82.6,692.1,1355.3,5.2,0.0,0.31,0.377,1211.0378304633798,0.69
2016-05-16 11:01:32+00:00,54766.474,29.0,81.3,695.6,1362.3,5.3,0.0,0.306,0.377,1260.3188537225417,0.75
2016-05-16 11:31:32+00:00,61521.81,29.2,81.1,727.0,1589.3,5.9,0.0,0.302,0.377,1288.729920340987,0.77
2016-05-16 12:01:32+00:00,58867.92799999999,28.4,83.6,456.7,973.3,6.1,0.8,0.298,0.377,1295.7849352750582,0.63
2016-05-16 12:31:32+00:00,55490.25999999999,26.8,90.9,221.9,442.2,3.7,0.2,0.296,0.376,1281.363198327009,0.32
2016-05-16 13:01:32+00:00,32570.370000000003,27.0,89.8,342.3,677.3,3.1,0.0,0.296,0.376,1245.7114689377868,0.36
2016-05-16 13:31:32+00:00,32570.370000000003,27.9,86.8,618.2,1246.3,3.6,0.0,0.295,0.376,1189.43974387587,0.5
2016-05-16 14:01:32+00:00,45115.994,28.6,82.3,545.2,1055.3,4.7,0.0,0.294,0.376,1113.5108200736352,0.69
2016-05-16 14:31:32+00:00,53077.64,29.2,80.9,519.1,1013.3,4.8,0.0,0.292,0.376,1019.2238211965944,0.77
2016-05-16 15:01:32+00:00,57179.094,28.8,83.7,314.1,609.8,3.5,0.0,0.291,0.376,908.1919698083756,0.64
2016-05-16 15:31:32+00:00,52353.85399999999,28.5,84.4,367.2,739.3,3.6,0.0,0.289,0.376,782.3149854501129,0.61
2016-05-16 16:01:32+00:00,48976.18599999999,27.6,88.4,94.2,186.1,4.7,7.4,0.302,0.376,643.7465809003626,0.43
2016-05-16 16:31:32+00:00,41497.064,25.4,96.0,46.4,99.8,4.6,5.4,0.353,0.376,494.85761274854127,0.13
2016-05-16 17:01:32+00:00,22196.104,25.3,97.5,31.6,69.2,3.6,1.2,0.35,0.376,338.1955167685672,0.08
2016-05-16 17:31:32+00:00,13751.934,25.6,97.8,37.2,72.6,2.8,0.0,0.332,0.376,176.44072214185252,0.07
2016-05-16 18:01:32+00:00,9409.218,25.7,97.3,9.5,17.0,3.1,4.2,0.322,0.376,12.360790269538228,0.09
2016-05-16 18:31:32+00:00,7720.384,25.3,97.7,0.4,1.3,2.9,0.8,0.349,0.376,0.0,0.07
2016-05-16 19:01:32+00:00,6031.549999999999,25.4,97.9,0.0,1.9,2.4,0.0,0.333,0.376,0.0,0.07
2016-05-16 19:31:32+00:00,4342.715999999999,25.6,97.9,0.0,1.3,1.9,0.0,0.321,0.376,0.0,0.07
2016-05-16 20:01:32+00:00,3618.93,25.5,97.6,0.0,2.0,2.1,0.0,0.315,0.376,0.0,0.08
2016-05-16 20:31:32+00:00,2895.144,25.4,97.7,0.0,1.5,2.1,0.0,0.309,0.376,0.0,0.07
2016-05-16 21:01:32+00:00,2412.62,25.7,97.6,0.0,2.3,1.4,0.0,0.305,0.376,0.0,0.08
2016-05-16 21:31:32+00:00,1447.572,26.3,96.7,0.0,2.0,3.6,1.8,0.302,0.376,0.0,0.11
2016-05-16 22:01:32+00:00,1206.31,26.6,93.1,0.7,1.0,3.9,0.0,0.305,0.376,0.0,0.24
2016-05-16 22:31:32+00:00,965.048,26.2,95.7,0.2,1.0,3.7,2.6,0.315,0.376,0.0,0.15
2016-05-16 23:01:32+00:00,1206.31,25.6,97.1,0.0,0.3,3.4,0.0,0.333,0.376,0.0,0.1
2016-05-16 23:31:32+00:00,2653.882,25.5,98.0,0.0,2.9,2.4,0.0,0.325,0.376,0.0,0.07
2016-05-17 00:01:32+00:00,2171.358,25.5,98.7,0.0,1.8,1.9,0.8,0.317,0.376,0.0,0.04
2016-05-17 00:31:28+00:00,2171.358,25.5,98.9,0.0,0.9,2.1,0.4,0.312,0.376,0.0,0.04
2016-05-17 01:01:28+00:00,1206.31,25.6,98.9,0.0,2.1,3.5,2.6,0.321,0.376,0.0,0.04
2016-05-17 01:31:28+00:00,1447.572,25.6,97.7,0.0,1.8,2.8,0.0,0.33,0.376,0.0,0.08
2016-05-17 02:01:28+00:00,1206.31,25.3,98.4,0.0,1.5,1.8,0.2,0.322,0.377,0.0,0.05
2016-05-17 02:31:28+00:00,965.048,25.2,98.6,0.0,1.9,3.4,7.4,0.346,0.378,0.0,0.04
2016-05-17 03:01:28+00:00,723.786,24.9,98.0,0.2,0.2,3.3,3.4,0.339,0.379,0.0,0.06
2016-05-17 03:31:28+00:00,482.524,24.6,98.2,0.0,1.6,3.2,1.6,0.347,0.381,0.0,0.06
2016-05-17 04:01:28+00:00,482.524,24.5,98.1,0.0,1.8,1.9,0.0,0.335,0.382,0.0,0.06
2016-05-17 04:31:28+00:00,241.262,24.4,98.4,0.0,0.9,1.4,0.4,0.322,0.383,0.0,0.05
2016-05-17 05:01:28+00:00,241.262,24.8,98.5,0.0,2.6,1.6,0.0,0.316,0.384,0.0,0.05
2016-05-17 05:31:28+00:00,241.262,25.0,98.6,0.0,2.8,1.7,0.0,0.312,0.385,0.0,0.04
2016-05-17 06:01:28+00:00,0.0,25.6,97.7,3.7,2.9,1.5,0.0,0.308,0.385,68.66077505127676,0.08
2016-05-17 06:31:28+00:00,0.0,26.0,95.5,24.6,37.9,3.1,0.0,0.305,0.386,231.96975168843645,0.15
2016-05-17 07:01:28+00:00,0.0,26.3,94.5,78.2,135.8,2.9,0.0,0.302,0.387,392.010952894317,0.19
2016-05-17 07:31:28+00:00,723.786,27.0,92.2,181.4,352.2,3.6,0.0,0.3,0.387,546.046159360345,0.28
2016-05-17 08:01:28+00:00,7961.646,27.6,88.4,263.3,526.0,4.2,0.0,0.298,0.387,691.4399129858092,0.43
2016-05-17 08:31:28+00:00,28951.44,28.3,85.5,459.5,917.3,5.1,0.2,0.297,0.388,825.7046080563422,0.56
2016-05-17 09:01:28+00:00,47528.614,28.3,85.3,378.7,738.3,4.7,0.0,0.295,0.388,946.5430526938256,0.57
2016-05-17 09:31:28+00:00,52353.85399999999,28.6,83.2,519.2,1056.3,5.5,0.0,0.294,0.388,1051.8877723780802,0.66
2016-05-17 10:01:28+00:00,57179.094,28.8,82.1,515.1,995.3,5.9,0.0,0.292,0.388,1139.936383083822,0.71
2016-05-17 10:31:28+00:00,58867.92799999999,29.1,80.4,608.9,1199.3,5.2,0.0,0.291,0.388,1209.18242882379,0.79
2016-05-17 11:01:28+00:00,61521.81,29.3,79.7,655.0,1283.3,5.7,0.0,0.289,0.388,1258.4411559913526,0.82
2016-05-17 11:31:28+00:00,62486.85799999999,29.3,76.6,804.0,1697.3,6.3,0.0,0.288,0.388,1286.8697835261376,0.95
2016-05-17 12:01:28+00:00,64175.692,29.4,78.4,741.0,1448.3,5.4,0.0,0.286,0.388,1293.9819220992115,0.89
2016-05-17 12:31:28+00:00,60556.76199999999,29.4,78.5,568.8,1009.3,5.0,0.0,0.285,0.388,1279.6558956227257,0.88
2016-05-17 13:01:28+00:00,59832.976,29.4,77.5,699.0,1411.3,4.4,0.0,0.284,0.388,1244.1368227167077,0.92
2016-05-17 13:31:28+00:00,60556.76199999999,29.3,78.0,654.9,1368.3,5.8,0.0,0.283,0.388,1188.032422529429,0.9
2016-05-17 14:01:28+00:00,61521.81,29.3,79.2,483.4,950.3,4.6,0.0,0.282,0.388,1112.3026166805853,0.85
2016-05-17 14:31:28+00:00,58144.142,29.2,79.3,491.7,986.3,4.3,0.0,0.281,0.389,1018.243105240946,0.84
2016-05-17 15:01:28+00:00,56455.308,29.1,79.1,524.1,1055.3,5.1,0.0,0.28,0.389,907.4631977625046,0.84
2016-05-17 15:31:28+00:00,56455.308,29.3,79.3,493.6,977.3,5.3,0.0,0.279,0.389,781.8582786654052,0.84
2016-05-17 16:01:28+00:00,53801.426,28.9,78.4,383.6,797.3,5.7,0.0,0.278,0.389,643.577378089977,0.86
2016-05-17 16:31:28+00:00,49941.234,29.0,81.3,265.9,522.3,4.4,0.0,0.278,0.389,494.9864030641105,0.75
2016-05-17 17:01:28+00:00,41497.064,28.1,86.1,136.8,273.1,4.1,1.0,0.277,0.389,338.62765808434875,0.53
2016-05-17 17:31:28+00:00,34741.728,27.7,87.8,108.8,221.9,3.9,0.0,0.277,0.389,177.17634769395514,0.45
2016-05-17 18:01:28+00:00,25332.51,28.0,87.8,31.6,57.5,3.4,0.0,0.277,0.389,13.394805276392631,0.46
2016-05-17 18:31:28+00:00,24126.2,27.7,87.3,1.8,4.5,3.2,0.0,0.277,0.389,0.0,0.47
2016-05-17 19:01:28+00:00,20748.532,27.5,88.1,0.0,1.3,3.4,0.0,0.277,0.389,0.0,0.44
2016-05-17 19:31:28+00:00,17129.602,27.8,86.6,0.0,1.2,4.1,0.0,0.277,0.389,0.0,0.5
2016-05-17 20:01:28+00:00,15682.03,27.7,86.8,0.0,1.3,3.2,0.0,0.277,0.389,0.0,0.49
2016-05-17 20:31:28+00:00,14234.458,27.6,87.3,0.0,2.3,3.1,0.0,0.277,0.389,0.0,0.47
2016-05-17 21:01:28+00:00,13269.41,27.6,87.7,0.0,1.1,3.1,0.0,0.277,0.389,0.0,0.45
2016-05-17 21:31:28+00:00,12304.362,27.5,86.9,0.0,1.8,3.6,0.0,0.277,0.389,0.0,0.48
2016-05-17 22:01:28+00:00,12786.886,27.4,87.7,0.0,2.5,3.0,0.0,0.277,0.389,0.0,0.45
2016-05-17 22:31:28+00:00,12786.886,27.3,88.0,0.0,1.4,3.3,0.0,0.277,0.389,0.0,0.44
2016-05-17 23:01:28+00:00,12786.886,27.4,88.1,0.0,1.3,3.2,0.0,0.277,0.389,0.0,0.43
2016-05-17 23:31:28+00:00,4583.977999999999,27.5,87.9,0.0,0.0,2.9,0.0,0.277,0.389,0.0,0.44
2016-05-18 00:01:28+00:00,4825.24,27.3,89.0,0.0,1.5,2.6,0.0,0.277,0.389,0.0,0.4
2016-05-18 00:31:25+00:00,5549.026,27.2,89.8,0.0,1.4,2.8,0.0,0.277,0.388,0.0,0.37
2016-05-18 01:01:25+00:00,6031.549999999999,27.2,89.5,0.0,1.6,3.1,0.0,0.277,0.389,0.0,0.38
2016-05-18 01:31:25+00:00,6755.335999999999,27.3,88.0,0.0,0.9,3.5,0.0,0.277,0.388,0.0,0.43
2016-05-18 02:01:25+00:00,7961.646,27.5,85.9,0.0,2.8,3.7,0.0,0.277,0.388,0.0,0.52
2016-05-18 02:31:25+00:00,9650.48,27.4,85.4,0.0,0.7,3.9,0.0,0.276,0.388,0.0,0.53
2016-05-18 03:01:25+00:00,10615.527999999998,27.2,86.1,0.0,1.1,3.4,0.0,0.276,0.388,0.0,0.5
2016-05-18 03:31:25+00:00,10615.527999999998,27.4,87.2,0.0,1.1,3.7,0.0,0.276,0.388,0.0,0.47
2016-05-18 04:01:25+00:00,9650.48,27.0,87.2,0.0,2.0,3.6,0.0,0.276,0.388,0.0,0.46
2016-05-18 04:31:25+00:00,11098.052,26.9,88.7,0.0,2.0,3.3,0.0,0.276,0.388,0.0,0.4
2016-05-18 05:01:25+00:00,9650.48,26.9,87.0,0.0,1.0,3.5,0.0,0.276,0.388,0.0,0.46
2016-05-18 05:31:25+00:00,11580.576,26.8,87.5,0.0,2.2,3.8,0.0,0.276,0.388,0.0,0.44
2016-05-18 06:01:25+00:00,12545.624,26.6,89.5,2.0,2.0,3.2,0.0,0.275,0.388,68.5554161815813,0.37
2016-05-18 06:31:25+00:00,11580.576,26.5,91.1,29.0,45.9,3.2,0.0,0.275,0.388,231.579941850213,0.31
2016-05-18 07:01:25+00:00,10615.527999999998,26.6,89.6,99.8,195.9,3.2,0.0,0.275,0.388,391.3506624118164,0.36
2016-05-18 07:31:25+00:00,14958.244,27.3,89.0,136.7,264.2,3.3,0.0,0.275,0.388,545.1340212649727,0.4
2016-05-18 08:01:25+00:00,20266.008,27.9,85.3,379.2,769.3,4.8,0.0,0.275,0.388,690.2989028839982,0.55
2016-05-18 08:31:25+00:00,29916.488,28.2,83.1,388.9,765.3,4.4,0.0,0.274,0.388,824.3616491243627,0.64
2016-05-18 09:01:25+00:00,36913.086,28.4,82.7,530.5,1015.3,5.1,0.0,0.274,0.388,945.0285525902848,0.67
2016-05-18 09:31:25+00:00,39808.23,28.8,80.9,515.5,889.3,4.6,0.0,0.273,0.388,1050.235100040139,0.75
2016-05-18 10:01:25+00:00,43427.16,28.6,79.2,396.8,764.3,5.5,0.0,0.272,0.388,1138.1812944089056,0.81
2016-05-18 10:31:25+00:00,43427.16,28.7,76.3,590.0,1153.3,5.9,0.0,0.271,0.388,1207.3624511215248,0.93
2016-05-18 11:01:25+00:00,46563.566,28.7,81.1,665.9,1298.3,4.2,0.2,0.271,0.388,1256.5949418025225,0.74
2016-05-18 11:31:25+00:00,41255.802,29.1,78.0,684.7,1348.3,5.4,0.0,0.27,0.388,1285.0364449346548,0.89
2016-05-18 12:01:25+00:00,48252.4,29.3,76.6,811.0,1568.3,4.8,0.0,0.269,0.387,1292.200357001664,0.95
2016-05-18 12:31:25+00:00,48252.4,29.5,76.5,683.4,1331.3,4.6,0.0,0.268,0.387,1277.9641175603635,0.97
2016-05-18 13:01:25+00:00,48252.4,29.0,80.9,652.9,1365.3,4.5,0.0,0.267,0.387,1242.571305815669,0.76
2016-05-18 13:31:25+00:00,45839.77999999999,29.0,77.2,787.0,1665.3,5.8,0.0,0.267,0.387,1186.627472836764,0.91
2016-05-18 14:01:25+00:00,47528.614,28.5,78.6,522.2,1051.3,4.4,0.0,0.266,0.387,1111.0897807311176,0.83
2016-05-18 14:31:25+00:00,45115.994,27.9,83.8,596.6,1173.3,4.3,0.0,0.265,0.387,1017.2506260503704,0.61
2016-05-18 15:01:25+00:00,41255.802,27.7,82.5,434.8,838.3,4.4,0.0,0.265,0.387,906.7155276274516,0.65
2016-05-18 15:31:25+00:00,39084.444,28.1,79.5,584.6,1257.3,4.1,0.0,0.264,0.387,781.3756571739257,0.78
2016-05-18 16:01:25+00:00,40532.016,28.7,77.2,473.5,1012.3,4.4,0.0,0.263,0.387,643.3754826243164,0.9
2016-05-18 16:31:25+00:00,38360.658,28.9,80.4,325.2,699.3,3.5,0.0,0.263,0.387,495.0760778300696,0.78
2016-05-18 17:01:25+00:00,32087.846,28.5,84.0,136.4,278.8,3.7,0.4,0.263,0.387,339.014726350143,0.62
2016-05-18 17:31:25+00:00,25573.772,26.8,93.3,94.3,186.5,3.2,1.2,0.262,0.387,177.86151048877173,0.24
2016-05-18 18:01:25+00:00,15440.768,26.6,96.2,13.6,23.1,2.5,1.0,0.262,0.387,14.373628310109744,0.13
2016-05-18 18:31:25+00:00,8926.694,26.5,95.0,2.0,1.9,4.3,1.8,0.262,0.387,0.0,0.17
2016-05-18 19:01:25+00:00,5549.026,26.1,95.9,0.5,1.9,4.2,0.0,0.263,0.386,0.0,0.14
2016-05-18 19:31:25+00:00,4101.454,26.1,94.6,0.5,2.4,6.0,0.2,0.266,0.386,0.0,0.18
2016-05-18 20:01:25+00:00,3377.668,25.5,95.9,0.0,0.2,4.4,0.4,0.269,0.386,0.0,0.13
2016-05-18 20:31:25+00:00,2895.144,25.3,97.0,0.0,1.9,3.3,0.2,0.272,0.386,0.0,0.1
2016-05-18 21:01:25+00:00,1688.8339999999998,25.8,96.8,0.0,1.5,4.7,3.8,0.278,0.386,0.0,0.11
2016-05-18 21:31:25+00:00,482.524,25.8,96.7,0.4,1.2,4.3,0.0,0.329,0.386,0.0,0.11
2016-05-18 22:01:25+00:00,0.0,26.1,94.2,0.5,1.0,3.5,0.0,0.327,0.386,0.0,0.2
2016-05-18 22:31:25+00:00,0.0,26.2,95.6,0.0,1.7,2.2,0.0,0.321,0.386,0.0,0.15
2016-05-18 23:01:25+00:00,0.0,25.8,96.7,0.1,0.7,3.6,9.2,0.343,0.386,0.0,0.11
2016-05-18 23:31:25+00:00,5066.502,25.6,98.1,0.0,1.5,3.0,0.2,0.352,0.386,0.0,0.06
2016-05-19 00:01:25+00:00,4342.715999999999,25.4,97.1,0.0,1.0,3.3,1.2,0.334,0.386,0.0,0.09
2016-05-19 00:31:20+00:00,3860.192,25.9,96.4,0.0,1.7,3.0,0.0,0.331,0.386,0.0,0.12
2016-05-19 01:01:20+00:00,2653.882,26.1,94.8,0.3,2.8,2.8,0.0,0.326,0.386,0.0,0.18
2016-05-19 01:31:20+00:00,2653.882,26.2,95.4,0.0,1.8,1.7,0.0,0.321,0.386,0.0,0.16
2016-05-19 02:01:20+00:00,2412.62,26.2,95.6,0.0,1.0,1.1,0.0,0.317,0.386,0.0,0.15
2016-05-19 02:31:20+00:00,2653.882,25.7,97.0,0.0,0.8,1.0,0.2,0.313,0.386,0.0,0.1
2016-05-19 03:01:20+00:00,2412.62,25.4,98.7,0.0,2.4,1.2,6.4,0.316,0.386,0.0,0.04
2016-05-19 03:31:20+00:00,1447.572,25.3,98.9,0.0,1.9,1.2,3.6,0.352,0.386,0.0,0.04
2016-05-19 04:01:20+00:00,1688.8339999999998,25.3,98.9,0.0,2.2,1.1,0.6,0.341,0.386,0.0,0.04
2016-05-19 04:31:20+00:00,1206.31,25.0,99.0,0.0,1.4,2.2,0.8,0.331,0.386,0.0,0.03
