solar_TIMESTAMP,GUF_GUY_GUY_Ssp_Js_1,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2014-02-22 20:44:54+00:00,121.752,24.8,82.9,0.0,1.6,3.7,0.0,0.243,0.357,0.0,0.54
2014-02-22 21:14:54+00:00,121.752,24.9,83.1,0.0,1.3,3.6,0.0,0.243,0.357,0.0,0.53
2014-02-22 21:44:54+00:00,60.876000000000005,24.9,82.6,0.0,1.3,3.2,0.0,0.242,0.357,0.0,0.55
2014-02-22 22:14:54+00:00,0.0,25.0,82.4,0.0,2.3,3.3,0.0,0.242,0.357,0.0,0.56
2014-02-22 22:44:54+00:00,0.0,24.9,83.0,0.0,0.1,2.8,0.0,0.242,0.357,0.0,0.54
2014-02-22 23:14:54+00:00,243.504,24.8,84.0,0.0,0.6,2.9,0.0,0.242,0.357,0.0,0.5
2014-02-22 23:44:54+00:00,182.628,24.7,84.7,0.0,0.4,2.8,0.0,0.241,0.357,0.0,0.48
2014-02-23 00:15:02+00:00,182.628,24.8,84.8,0.0,1.4,2.5,0.0,0.241,0.357,0.0,0.48
2014-02-23 00:45:02+00:00,121.752,24.8,84.5,0.0,2.0,2.5,0.0,0.241,0.357,0.0,0.48
2014-02-23 01:15:02+00:00,121.752,24.7,84.3,0.0,0.9,2.4,0.0,0.241,0.357,0.0,0.49
2014-02-23 01:45:02+00:00,182.628,24.7,84.7,0.0,0.7,2.1,0.0,0.24,0.357,0.0,0.48
2014-02-23 02:15:02+00:00,182.628,24.4,86.1,0.0,1.4,2.9,0.0,0.24,0.357,0.0,0.43
2014-02-23 02:45:02+00:00,182.628,24.2,87.5,0.0,1.3,2.6,0.0,0.24,0.357,0.0,0.38
2014-02-23 03:15:02+00:00,121.752,24.2,87.3,0.0,2.0,2.7,0.0,0.24,0.357,0.0,0.38
2014-02-23 03:45:02+00:00,243.504,24.1,86.2,0.0,0.7,3.1,0.2,0.24,0.357,0.0,0.42
2014-02-23 04:15:02+00:00,182.628,23.9,87.0,0.0,0.0,2.6,0.0,0.24,0.357,0.0,0.39
2014-02-23 04:45:02+00:00,121.752,23.9,87.6,0.0,0.5,2.1,0.0,0.24,0.357,0.0,0.37
2014-02-23 05:15:02+00:00,121.752,24.0,87.4,0.0,0.0,2.9,0.2,0.24,0.357,0.0,0.38
2014-02-23 05:45:02+00:00,121.752,24.1,86.7,0.0,2.2,3.4,0.0,0.24,0.357,0.0,0.4
2014-02-23 06:15:02+00:00,121.752,24.2,86.6,3.1,3.6,2.9,0.0,0.239,0.357,0.0,0.41
2014-02-23 06:45:02+00:00,182.628,24.2,85.2,30.0,56.0,3.5,0.0,0.239,0.357,166.9718450300877,0.45
2014-02-23 07:15:02+00:00,243.504,24.3,85.0,47.7,93.3,3.2,0.0,0.239,0.357,342.61834618790493,0.46
2014-02-23 07:45:02+00:00,487.008,24.6,84.5,59.7,120.1,3.5,0.0,0.239,0.357,512.028823949117,0.48
2014-02-23 08:15:02+00:00,791.388,24.9,82.9,101.2,211.8,3.6,0.0,0.239,0.357,672.304063318738,0.54
2014-02-23 08:45:02+00:00,1582.776,25.3,81.1,232.4,470.4,3.9,0.0,0.238,0.357,820.7011834504891,0.61
2014-02-23 09:15:02+00:00,2435.04,25.5,80.6,326.7,648.6,3.8,0.0,0.238,0.357,954.6805782259128,0.63
2014-02-23 09:45:02+00:00,3774.312,25.8,77.7,310.1,607.3,4.5,0.0,0.237,0.357,1071.949378142668,0.74
2014-02-23 10:15:02+00:00,4200.444,25.8,79.3,390.9,780.6,3.2,0.0,0.237,0.357,1170.5006897193434,0.69
2014-02-23 10:45:02+00:00,4870.08,26.0,78.8,295.5,598.5,4.4,0.0,0.237,0.357,1248.6479408834057,0.71
2014-02-23 11:15:02+00:00,3652.56,24.4,84.7,184.9,410.6,5.7,3.0,0.24,0.357,1305.053744562818,0.47
2014-02-23 11:45:02+00:00,2191.536,23.2,89.5,462.3,951.6,4.3,0.2,0.249,0.357,1338.752786512752,0.3
2014-02-23 12:15:02+00:00,1765.4039999999998,23.6,89.6,348.8,716.6,4.3,0.4,0.251,0.357,1349.1683456757564,0.3
2014-02-23 12:45:02+00:00,1582.776,23.7,89.3,368.6,754.6,3.9,0.0,0.253,0.357,1336.1221643420984,0.31
2014-02-23 13:15:02+00:00,1582.776,24.0,88.4,167.5,344.7,3.4,0.2,0.254,0.357,1299.8374991860144,0.35
2014-02-23 13:45:02+00:00,1339.272,24.1,87.6,246.5,510.7,3.2,0.0,0.255,0.357,1240.9353009526023,0.37
2014-02-23 14:15:02+00:00,1156.644,24.5,86.5,254.7,529.9,3.0,0.0,0.256,0.357,1160.4235881636253,0.41
2014-02-23 14:45:02+00:00,1095.768,24.4,87.5,199.5,416.4,3.5,0.2,0.256,0.357,1059.680196685612,0.38
2014-02-23 15:15:02+00:00,1095.768,24.4,87.7,182.4,370.5,3.4,1.8,0.259,0.357,940.4292003663506,0.38
2014-02-23 15:45:02+00:00,791.388,24.0,89.7,227.9,449.4,3.3,0.0,0.265,0.357,804.7114062583601,0.31
2014-02-23 16:15:02+00:00,669.636,24.0,89.0,187.2,369.1,3.7,0.0,0.268,0.357,654.849429352685,0.33
2014-02-23 16:45:02+00:00,547.884,24.1,88.5,106.2,208.9,3.0,0.0,0.268,0.357,493.4079445124228,0.35
2014-02-23 17:15:02+00:00,487.008,24.0,87.8,46.2,91.7,3.8,0.0,0.267,0.357,323.14979583205974,0.36
2014-02-23 17:45:02+00:00,426.13200000000006,23.7,88.9,26.5,51.1,3.3,0.0,0.265,0.357,146.98871454379565,0.33
2014-02-23 18:15:02+00:00,365.256,23.5,89.1,2.2,6.1,2.8,0.0,0.264,0.357,0.0,0.32
2014-02-23 18:45:02+00:00,182.628,23.5,89.5,0.0,2.4,2.6,0.0,0.262,0.357,0.0,0.3
2014-02-23 19:15:02+00:00,121.752,23.4,89.9,0.0,0.9,1.7,0.0,0.261,0.357,0.0,0.29
2014-02-23 19:45:02+00:00,121.752,23.4,89.6,0.0,0.5,0.9,0.4,0.26,0.357,0.0,0.3
2014-02-23 20:15:02+00:00,60.876000000000005,23.5,89.6,0.0,3.5,1.5,0.2,0.259,0.357,0.0,0.3
2014-02-23 20:45:02+00:00,60.876000000000005,23.5,89.7,0.0,0.0,1.4,0.0,0.259,0.357,0.0,0.3
2014-02-23 21:15:02+00:00,60.876000000000005,23.8,89.6,0.0,1.8,1.6,0.0,0.258,0.357,0.0,0.31
2014-02-23 21:45:02+00:00,60.876000000000005,23.9,89.8,0.0,0.3,2.2,0.0,0.257,0.357,0.0,0.3
2014-02-23 22:15:02+00:00,0.0,24.2,89.5,0.0,0.9,2.8,0.0,0.256,0.357,0.0,0.32
2014-02-23 22:45:02+00:00,60.876000000000005,24.4,89.5,0.0,0.9,2.6,0.2,0.256,0.357,0.0,0.32
2014-02-23 23:15:02+00:00,0.0,24.4,89.7,0.0,1.8,3.1,0.0,0.255,0.357,0.0,0.31
2014-02-23 23:45:02+00:00,60.876000000000005,24.3,88.8,0.0,1.9,3.4,0.0,0.254,0.357,0.0,0.34
2014-02-24 00:15:11+00:00,121.752,23.9,88.3,0.5,1.2,3.9,0.0,0.254,0.357,0.0,0.35
2014-02-24 00:45:11+00:00,60.876000000000005,23.9,89.2,0.0,1.2,2.3,0.0,0.253,0.357,0.0,0.32
2014-02-24 01:15:11+00:00,0.0,24.2,89.3,0.0,1.6,2.6,0.0,0.253,0.357,0.0,0.32
2014-02-24 01:45:11+00:00,0.0,24.4,88.8,0.0,1.3,2.8,0.0,0.252,0.357,0.0,0.34
2014-02-24 02:15:11+00:00,0.0,24.4,89.1,0.0,0.1,2.5,0.4,0.252,0.357,0.0,0.33
2014-02-24 02:45:11+00:00,365.256,24.0,88.9,0.2,1.8,5.0,0.0,0.251,0.357,0.0,0.33
2014-02-24 03:15:11+00:00,121.752,23.5,88.7,0.3,1.2,3.3,0.2,0.251,0.357,0.0,0.33
2014-02-24 03:45:11+00:00,121.752,23.8,88.7,0.3,0.8,3.4,0.0,0.25,0.357,0.0,0.33
2014-02-24 04:15:11+00:00,121.752,24.0,88.6,0.0,1.7,4.2,0.0,0.25,0.357,0.0,0.34
2014-02-24 04:45:11+00:00,60.876000000000005,24.0,89.6,0.0,0.9,2.9,0.0,0.25,0.357,0.0,0.31
2014-02-24 05:15:11+00:00,60.876000000000005,24.1,89.6,0.0,1.8,3.0,0.0,0.249,0.357,0.0,0.31
2014-02-24 05:45:11+00:00,0.0,24.1,88.7,0.0,0.8,2.6,0.0,0.249,0.357,0.0,0.34
2014-02-24 06:15:11+00:00,60.876000000000005,24.2,88.7,0.5,1.9,2.0,1.6,0.249,0.357,0.0,0.34
2014-02-24 06:45:11+00:00,121.752,24.1,89.8,36.6,70.7,3.1,0.6,0.253,0.357,169.64388353203913,0.31
2014-02-24 07:15:11+00:00,182.628,24.2,89.3,85.0,164.7,3.7,0.4,0.255,0.357,345.353309332381,0.32
2014-02-24 07:45:11+00:00,121.752,24.2,88.5,212.3,408.5,2.8,0.0,0.257,0.357,514.7939475127932,0.35
2014-02-24 08:15:11+00:00,243.504,24.9,88.4,205.8,399.8,3.2,0.2,0.259,0.357,675.0660266440609,0.37
2014-02-24 08:45:11+00:00,669.636,24.9,87.4,350.7,682.6,3.6,0.0,0.26,0.357,823.4266819183657,0.4
2014-02-24 09:15:11+00:00,791.388,24.3,88.5,108.5,230.5,4.9,0.8,0.261,0.357,957.3368961023835,0.35
2014-02-24 09:45:11+00:00,547.884,23.9,90.4,181.8,382.5,3.3,0.2,0.264,0.357,1074.5049519462104,0.28
2014-02-24 10:15:11+00:00,730.512,24.4,90.6,247.7,496.3,2.5,3.2,0.269,0.357,1172.9256524073878,0.29
2014-02-24 10:45:11+00:00,791.388,24.0,90.7,340.0,708.6,3.3,2.0,0.304,0.357,1250.9146374754023,0.28
2014-02-24 11:15:11+00:00,791.388,24.1,90.8,380.1,793.6,5.0,2.6,0.304,0.357,1307.1372102984585,0.28
2014-02-24 11:45:11+00:00,1461.024,24.3,90.1,562.7,1085.6,5.2,0.0,0.295,0.357,1340.6311792784034,0.3
2014-02-24 12:15:11+00:00,2313.288,24.4,88.6,533.6,1059.6,6.0,0.0,0.284,0.357,1350.8233252094246,0.35
2014-02-24 12:45:11+00:00,2191.536,24.1,89.8,422.5,868.6,4.4,0.4,0.278,0.357,1337.539211634678,0.31
2014-02-24 13:15:11+00:00,2008.908,24.1,89.7,572.3,1135.6,3.7,0.0,0.276,0.357,1301.0061705178332,0.31
2014-02-24 13:45:11+00:00,2191.536,25.1,86.0,479.8,943.6,3.5,0.0,0.273,0.357,1241.8494121225135,0.45
2014-02-24 14:15:11+00:00,2191.536,25.6,82.0,377.2,751.6,3.9,0.0,0.27,0.357,1161.0813256638205,0.59
2014-02-24 14:45:11+00:00,2008.908,25.5,83.0,277.0,569.1,3.9,0.2,0.267,0.357,1060.0841538282014,0.55
2014-02-24 15:15:11+00:00,1582.776,24.3,88.3,139.8,300.2,5.2,1.8,0.269,0.357,940.5863376567396,0.36
2014-02-24 15:45:11+00:00,1156.644,23.7,90.3,133.3,282.0,5.2,0.6,0.273,0.357,804.6329366125516,0.29
2014-02-24 16:15:11+00:00,791.388,23.5,90.9,106.9,233.7,4.9,0.4,0.278,0.357,654.5506300489174,0.26
2014-02-24 16:45:11+00:00,669.636,23.3,90.8,56.6,127.8,4.5,2.2,0.289,0.357,492.9078990303473,0.26
2014-02-24 17:15:11+00:00,365.256,23.4,91.1,36.3,79.5,2.8,0.8,0.298,0.357,322.4710699417405,0.26
2014-02-24 17:45:11+00:00,243.504,23.8,91.2,19.6,38.8,2.5,0.2,0.292,0.357,146.1569721424932,0.26
2014-02-24 18:15:11+00:00,243.504,23.9,91.0,2.6,5.0,2.9,0.0,0.286,0.357,0.0,0.27
2014-02-24 18:45:11+00:00,60.876000000000005,24.2,90.8,0.0,2.3,2.4,0.0,0.281,0.357,0.0,0.28
2014-02-24 19:15:11+00:00,60.876000000000005,24.2,90.6,0.1,2.2,2.6,0.0,0.276,0.357,0.0,0.28
2014-02-24 19:45:11+00:00,182.628,24.4,89.8,0.7,1.7,3.6,0.0,0.273,0.357,0.0,0.31
2014-02-24 20:15:11+00:00,182.628,24.6,89.2,0.2,0.8,4.0,0.2,0.27,0.357,0.0,0.33
2014-02-24 20:45:11+00:00,243.504,24.8,88.4,0.0,1.1,4.3,0.0,0.268,0.357,0.0,0.36
2014-02-24 21:15:11+00:00,365.256,24.8,88.3,0.0,0.8,4.0,0.0,0.266,0.357,0.0,0.37
2014-02-24 21:45:11+00:00,243.504,24.8,87.3,0.0,1.5,4.3,0.0,0.264,0.357,0.0,0.4
2014-02-24 22:15:11+00:00,243.504,24.9,87.3,0.0,1.0,3.8,0.0,0.262,0.357,0.0,0.4
2014-02-24 22:45:11+00:00,243.504,24.8,87.7,0.0,0.8,3.8,0.0,0.261,0.357,0.0,0.39
2014-02-24 23:15:11+00:00,121.752,24.7,87.3,0.0,1.2,3.3,0.0,0.26,0.357,0.0,0.39
2014-02-24 23:45:11+00:00,243.504,24.7,87.5,0.0,1.3,3.3,0.0,0.259,0.357,0.0,0.39
2014-02-25 00:15:21+00:00,365.256,24.9,85.9,0.0,2.3,3.7,0.0,0.258,0.357,0.0,0.44
2014-02-25 00:45:21+00:00,182.628,24.9,86.1,0.0,0.0,3.3,0.0,0.257,0.357,0.0,0.44
2014-02-25 01:15:21+00:00,365.256,24.8,85.3,0.0,2.1,3.6,0.0,0.256,0.357,0.0,0.46
2014-02-25 01:45:21+00:00,243.504,24.7,85.2,0.0,0.3,3.4,0.0,0.255,0.357,0.0,0.46
2014-02-25 02:15:21+00:00,243.504,24.8,85.7,0.0,0.8,3.5,0.0,0.254,0.357,0.0,0.45
2014-02-25 02:45:21+00:00,365.256,24.8,86.6,0.0,0.5,3.1,0.4,0.253,0.357,0.0,0.42
2014-02-25 03:15:21+00:00,365.256,24.0,88.3,0.3,0.8,4.4,1.0,0.257,0.357,0.0,0.35
2014-02-25 03:45:21+00:00,182.628,24.0,89.2,0.0,1.6,3.2,0.0,0.261,0.357,0.0,0.32
2014-02-25 04:15:21+00:00,182.628,24.1,89.0,0.4,0.7,3.9,0.2,0.261,0.357,0.0,0.33
2014-02-25 04:45:21+00:00,243.504,23.8,88.9,0.0,1.0,3.4,0.0,0.262,0.357,0.0,0.33
2014-02-25 05:15:21+00:00,60.876000000000005,24.0,89.3,0.0,0.7,2.6,0.0,0.262,0.357,0.0,0.32
2014-02-25 05:45:21+00:00,121.752,24.1,89.5,0.0,2.3,3.1,0.6,0.262,0.357,0.0,0.32
2014-02-25 06:15:21+00:00,182.628,23.6,89.3,2.1,2.1,4.2,0.8,0.265,0.357,0.0,0.31
2014-02-25 06:45:21+00:00,60.876000000000005,23.7,90.0,21.6,38.1,3.0,0.0,0.267,0.357,172.47269957478645,0.29
2014-02-25 07:15:21+00:00,60.876000000000005,24.0,90.4,40.0,77.9,2.1,0.0,0.267,0.357,348.2330361896728,0.29
2014-02-25 07:45:21+00:00,182.628,24.1,90.6,82.8,167.6,3.3,0.2,0.267,0.357,517.6894379726856,0.28
2014-02-25 08:15:21+00:00,121.752,24.3,90.1,167.0,336.6,3.0,0.0,0.267,0.357,677.941824539199,0.3
2014-02-25 08:45:21+00:00,121.752,24.7,88.6,250.9,497.2,2.4,0.0,0.266,0.357,826.2476311030251,0.36
2014-02-25 09:15:21+00:00,487.008,24.9,87.4,132.6,264.1,2.8,0.0,0.265,0.357,960.0687449255582,0.4
2014-02-25 09:45:21+00:00,791.388,25.2,86.6,217.5,447.1,3.7,0.2,0.264,0.357,1077.1149428273875,0.43
2014-02-25 10:15:21+00:00,1278.396,25.3,86.4,307.6,622.7,4.2,0.0,0.262,0.357,1175.383086365323,0.44
2014-02-25 10:45:21+00:00,2191.536,25.7,84.4,315.6,627.4,4.8,0.0,0.261,0.357,1253.1914038818234,0.52
2014-02-25 11:15:21+00:00,3409.0560000000005,25.9,82.6,308.1,617.0,4.7,0.2,0.26,0.357,1309.2082727146396,0.58
2014-02-25 11:45:21+00:00,4322.196,26.0,82.4,377.6,747.6,4.6,0.0,0.258,0.357,1342.475008978393,0.59
2014-02-25 12:15:21+00:00,4748.328,26.2,80.4,462.4,917.6,5.3,0.0,0.257,0.357,1352.4222748838208,0.67
2014-02-25 12:45:21+00:00,4870.08,26.3,78.9,341.0,678.6,4.9,0.0,0.255,0.357,1338.879822789096,0.72
2014-02-25 13:15:21+00:00,4200.444,26.1,79.6,280.1,566.9,4.6,0.0,0.254,0.357,1302.0794092129593,0.69
2014-02-25 13:45:21+00:00,3652.56,26.1,79.4,263.2,542.2,5.2,0.0,0.253,0.357,1242.6508289286828,0.7
2014-02-25 14:15:21+00:00,3043.8,26.0,79.6,249.7,507.3,5.0,0.0,0.252,0.357,1161.611137001173,0.69
2014-02-25 14:45:21+00:00,2191.536,25.0,83.6,89.4,198.0,4.7,1.4,0.251,0.357,1060.3472432115511,0.52
2014-02-25 15:15:21+00:00,1278.396,23.6,89.6,142.0,301.1,3.7,0.4,0.253,0.357,940.5921767398715,0.3
2014-02-25 15:45:21+00:00,730.512,23.6,90.1,99.2,204.1,2.7,0.0,0.254,0.357,804.3954273037012,0.29
2014-02-25 16:15:21+00:00,547.884,23.5,90.2,88.0,180.2,3.5,0.0,0.254,0.357,654.0878703287395,0.28
2014-02-25 16:45:21+00:00,365.256,23.4,90.4,103.5,205.7,2.8,0.0,0.253,0.357,492.2418764162847,0.28
2014-02-25 17:15:21+00:00,365.256,23.4,90.0,97.6,191.6,3.0,0.0,0.253,0.357,321.62728779051844,0.29
2014-02-25 17:45:21+00:00,243.504,23.4,89.6,40.8,78.4,3.3,0.0,0.253,0.357,145.1640151435187,0.3
2014-02-25 18:15:21+00:00,121.752,23.3,90.1,5.2,11.2,2.2,0.0,0.253,0.357,0.0,0.28
2014-02-25 18:45:21+00:00,60.876000000000005,23.2,90.6,0.0,2.1,2.2,0.0,0.252,0.357,0.0,0.27
2014-02-25 19:15:21+00:00,60.876000000000005,23.3,90.9,0.0,1.5,2.2,0.0,0.252,0.357,0.0,0.26
2014-02-25 19:45:21+00:00,60.876000000000005,23.2,91.1,0.0,0.3,2.4,0.2,0.251,0.357,0.0,0.25
2014-02-25 20:15:21+00:00,60.876000000000005,23.3,91.4,0.0,1.6,2.1,0.0,0.251,0.357,0.0,0.25
2014-02-25 20:45:21+00:00,0.0,23.3,91.5,0.0,0.8,1.4,0.0,0.251,0.357,0.0,0.24
2014-02-25 21:15:21+00:00,0.0,23.3,91.5,0.0,1.2,0.6,0.8,0.25,0.357,0.0,0.24
2014-02-25 21:45:21+00:00,0.0,23.2,91.6,0.0,1.1,0.2,0.0,0.25,0.357,0.0,0.24
2014-02-25 22:15:21+00:00,60.876000000000005,23.2,91.7,0.0,1.6,0.8,0.0,0.251,0.357,0.0,0.24
2014-02-25 22:45:21+00:00,60.876000000000005,23.2,91.7,0.0,0.9,0.6,0.0,0.251,0.357,0.0,0.24
2014-02-25 23:15:21+00:00,60.876000000000005,23.4,91.7,0.0,1.1,1.0,0.0,0.251,0.357,0.0,0.24
2014-02-25 23:45:21+00:00,182.628,23.3,91.1,0.0,1.8,4.2,0.2,0.25,0.357,0.0,0.26
2014-02-26 00:15:31+00:00,60.876000000000005,23.7,90.6,0.0,0.6,3.2,0.0,0.25,0.357,0.0,0.28
2014-02-26 00:45:31+00:00,0.0,24.1,90.0,0.0,1.5,2.6,0.0,0.25,0.357,0.0,0.3
2014-02-26 01:15:31+00:00,60.876000000000005,24.1,89.2,0.0,1.4,3.1,0.0,0.25,0.357,0.0,0.33
2014-02-26 01:45:31+00:00,60.876000000000005,24.2,88.0,0.0,1.5,3.1,0.0,0.25,0.357,0.0,0.36
2014-02-26 02:15:31+00:00,60.876000000000005,24.1,87.6,0.0,1.2,2.8,0.0,0.249,0.357,0.0,0.37
2014-02-26 02:45:31+00:00,0.0,24.1,87.9,0.0,0.8,2.6,0.0,0.249,0.357,0.0,0.36
2014-02-26 03:15:31+00:00,0.0,24.2,87.2,0.0,0.9,2.7,0.0,0.249,0.357,0.0,0.39
2014-02-26 03:45:31+00:00,0.0,24.2,86.6,0.0,1.6,2.9,0.0,0.249,0.357,0.0,0.41
2014-02-26 04:15:31+00:00,60.876000000000005,24.2,86.7,0.0,1.4,2.7,0.0,0.249,0.357,0.0,0.4
2014-02-26 04:45:31+00:00,60.876000000000005,24.3,86.9,0.0,1.2,2.9,0.0,0.248,0.357,0.0,0.4
2014-02-26 05:15:31+00:00,0.0,24.3,86.6,0.0,0.5,2.8,0.0,0.248,0.357,0.0,0.41
2014-02-26 05:45:31+00:00,60.876000000000005,24.3,86.6,0.0,0.5,2.8,0.0,0.247,0.357,0.0,0.41
2014-02-26 06:15:31+00:00,60.876000000000005,24.4,86.4,2.8,5.9,3.0,0.0,0.247,0.357,0.0,0.42
2014-02-26 06:45:31+00:00,60.876000000000005,24.4,86.2,27.6,49.4,2.7,0.0,0.247,0.357,175.35724252461264,0.42
2014-02-26 07:15:31+00:00,60.876000000000005,24.6,86.5,52.5,99.9,2.9,0.0,0.247,0.357,351.1589615289951,0.42
2014-02-26 07:45:31+00:00,182.628,24.8,85.9,104.6,203.5,3.0,0.0,0.246,0.357,520.6208973488978,0.44
2014-02-26 08:15:31+00:00,487.008,25.1,84.8,206.5,406.9,3.6,0.0,0.246,0.357,680.8428368403695,0.48
2014-02-26 08:45:31+00:00,1156.644,25.4,83.5,253.6,495.2,3.7,0.0,0.245,0.357,829.082700375124,0.53
2014-02-26 09:15:31+00:00,1582.776,25.3,84.1,229.0,453.8,4.3,0.4,0.245,0.358,962.8034705990792,0.51
2014-02-26 09:45:31+00:00,1643.652,25.2,85.4,295.2,574.8,4.2,0.0,0.244,0.358,1079.716611761352,0.47
2014-02-26 10:15:31+00:00,2191.536,25.2,82.4,258.2,520.0,3.7,0.0,0.244,0.358,1177.8212365198694,0.57
2014-02-26 10:45:31+00:00,2800.2960000000003,25.4,84.2,334.5,664.4,3.7,0.0,0.243,0.358,1255.438349906056,0.51
2014-02-26 11:15:31+00:00,3774.312,26.0,80.3,459.8,919.6,5.1,0.0,0.243,0.358,1311.2395843816396,0.66
2014-02-26 11:45:31+00:00,4870.08,26.0,79.8,481.8,944.6,5.8,0.0,0.242,0.358,1344.2699341998405,0.68
2014-02-26 12:15:31+00:00,4748.328,25.9,80.0,276.1,558.1,6.0,0.2,0.242,0.358,1353.96409998003,0.67
2014-02-26 12:45:31+00:00,2800.2960000000003,24.7,87.5,305.7,616.7,4.1,0.0,0.241,0.358,1340.156163761195,0.39
2014-02-26 13:15:31+00:00,2435.04,25.4,85.4,381.2,755.6,3.6,0.0,0.241,0.358,1303.0824289424845,0.47
2014-02-26 13:45:31+00:00,2678.544,25.9,82.1,330.6,655.9,5.1,0.0,0.24,0.358,1243.3773764974444,0.6
2014-02-26 14:15:31+00:00,2313.288,25.9,80.8,313.4,613.1,5.2,0.0,0.24,0.358,1162.0628066581642,0.64
2014-02-26 14:45:31+00:00,2191.536,26.0,79.0,274.9,544.1,5.1,0.0,0.239,0.358,1060.5303518917583,0.71
2014-02-26 15:15:31+00:00,1765.4039999999998,26.0,79.2,197.4,391.6,4.7,0.0,0.239,0.358,940.5176604376516,0.7
2014-02-26 15:45:31+00:00,1278.396,25.7,81.6,141.9,280.8,3.7,0.0,0.238,0.358,804.078657998008,0.61
2014-02-26 16:15:31+00:00,974.016,25.7,81.4,118.8,243.2,4.3,0.2,0.238,0.358,653.5483965239252,0.61
2014-02-26 16:45:31+00:00,730.512,25.7,81.1,79.3,160.7,3.6,0.0,0.238,0.358,491.5030916773168,0.63
2014-02-26 17:15:31+00:00,669.636,25.5,82.0,33.3,69.2,3.8,0.0,0.237,0.358,320.71603289369483,0.59
2014-02-26 17:45:31+00:00,547.884,25.4,81.1,19.1,37.7,3.4,0.0,0.237,0.358,144.11012060834142,0.62
2014-02-26 18:15:31+00:00,426.13200000000006,25.3,82.0,1.7,4.9,3.1,0.0,0.236,0.358,0.0,0.58
2014-02-26 18:45:31+00:00,365.256,25.2,83.0,0.0,3.0,3.1,0.0,0.236,0.358,0.0,0.55
2014-02-26 19:15:31+00:00,365.256,25.2,83.7,0.0,0.1,3.1,0.0,0.236,0.358,0.0,0.52
2014-02-26 19:45:31+00:00,426.13200000000006,25.3,83.8,0.0,0.0,3.5,0.0,0.236,0.358,0.0,0.52
2014-02-26 20:15:31+00:00,365.256,25.3,83.5,0.0,0.4,3.4,0.0,0.235,0.358,0.0,0.53
2014-02-26 20:45:31+00:00,426.13200000000006,25.3,82.6,0.0,1.5,4.4,0.0,0.235,0.358,0.0,0.56
2014-02-26 21:15:31+00:00,547.884,25.4,82.5,0.0,1.0,4.4,0.0,0.235,0.358,0.0,0.57
2014-02-26 21:45:31+00:00,547.884,25.4,81.9,0.0,0.5,4.3,0.0,0.235,0.358,0.0,0.59
2014-02-26 22:15:31+00:00,426.13200000000006,25.3,82.3,0.3,1.2,4.3,1.0,0.235,0.358,0.0,0.57
2014-02-26 22:45:31+00:00,426.13200000000006,24.9,83.6,1.6,0.6,4.6,0.0,0.235,0.358,0.0,0.52
2014-02-26 23:15:31+00:00,365.256,25.0,82.9,0.0,0.1,4.2,0.0,0.236,0.358,0.0,0.54
2014-02-26 23:45:31+00:00,365.256,25.1,83.4,0.0,0.8,4.1,0.0,0.235,0.358,0.0,0.53
2014-02-27 00:15:41+00:00,243.504,25.1,82.9,0.0,1.7,3.7,0.0,0.235,0.358,0.0,0.54
2014-02-27 00:45:41+00:00,182.628,25.0,83.6,0.0,0.9,3.2,0.0,0.234,0.358,0.0,0.52
2014-02-27 01:15:41+00:00,243.504,25.0,83.3,0.0,0.7,3.5,0.0,0.234,0.358,0.0,0.53
2014-02-27 01:45:41+00:00,182.628,25.0,83.0,0.0,1.4,3.2,0.0,0.234,0.359,0.0,0.54
2014-02-27 02:15:41+00:00,243.504,24.9,82.3,0.0,1.8,3.5,0.0,0.234,0.359,0.0,0.56
2014-02-27 02:45:41+00:00,365.256,25.0,82.5,0.0,0.6,4.2,0.0,0.233,0.359,0.0,0.55
2014-02-27 03:15:41+00:00,365.256,24.9,83.1,0.0,1.5,3.2,0.0,0.233,0.359,0.0,0.53
2014-02-27 03:45:41+00:00,365.256,24.9,82.9,0.0,2.2,3.7,0.0,0.233,0.359,0.0,0.54
2014-02-27 04:15:41+00:00,365.256,24.9,83.5,0.0,0.6,3.4,0.0,0.233,0.359,0.0,0.52
2014-02-27 04:45:41+00:00,182.628,24.5,86.0,0.0,2.0,3.8,0.2,0.233,0.359,0.0,0.43
2014-02-27 05:15:41+00:00,182.628,24.5,84.8,0.0,0.9,4.1,0.0,0.232,0.359,0.0,0.47
2014-02-27 05:45:41+00:00,243.504,24.6,83.7,0.0,0.3,4.0,0.0,0.232,0.359,0.0,0.5
2014-02-27 06:15:41+00:00,243.504,24.7,83.1,0.6,1.2,4.3,0.0,0.232,0.359,0.0,0.53
2014-02-27 06:45:41+00:00,243.504,24.8,82.5,13.5,24.9,4.0,0.0,0.232,0.359,178.2951604167724,0.55
2014-02-27 07:15:41+00:00,426.13200000000006,24.9,82.7,47.9,93.8,3.8,0.0,0.231,0.359,354.1285939330779,0.55
2014-02-27 07:45:41+00:00,487.008,25.1,82.0,116.4,226.2,3.7,0.0,0.231,0.359,523.5857324516498,0.57
2014-02-27 08:15:41+00:00,974.016,25.3,81.2,174.1,338.9,3.8,0.0,0.231,0.359,683.7664080383342,0.61
2014-02-27 08:45:41+00:00,1765.4039999999998,25.6,80.3,281.0,547.3,3.9,0.0,0.231,0.359,831.9292124552917,0.65
