,,,,,mean_pi_width,mean_pi_width,mean_coverage_eps,mean_coverage_eps,winkler_score_norm,winkler_score_norm
,,,,,mean,std,mean,std,mean,std
dataset,ts_instance,fc_model,uc_model,alpha,,,,,,
nsdb-60m-2018-20,nsdb-60m-2018-20Erie-Buffalo,reg-ridge,default-conformal,0.15,140.23297399870881,,0.007389701647275676,,2.1927039708335814,
nsdb-60m-2018-20,nsdb-60m-2018-20Erie-Buffalo,reg-ridge,enbpi,0.05,147.96619669691563,,-0.08627462273931578,,3.0948257211008077,
nsdb-60m-2018-20,nsdb-60m-2018-20Erie-Buffalo,reg-ridge,enbpi,0.1,128.41149644441916,,-0.08189148715585756,,2.5201159763798873,
nsdb-60m-2018-20,nsdb-60m-2018-20Erie-Buffalo,reg-ridge,enbpi,0.15,112.05323406650564,,-0.07601082824559383,,2.216669989459768,
nsdb-60m-2018-20,nsdb-60m-2018-20Erie-Buffalo,reg-ridge,knn,0.05,155.25819434170458,,-0.023148254809353716,,2.39286597487587,
nsdb-60m-2018-20,nsdb-60m-2018-20Erie-Buffalo,reg-ridge,knn,0.1,136.1655462691482,,-0.011738279000115232,,1.952761745354406,
nsdb-60m-2018-20,nsdb-60m-2018-20Erie-Buffalo,reg-ridge,knn,0.15,117.8513391914627,,-0.004705679069231611,,1.7734277834944405,
nsdb-60m-2018-20,nsdb-60m-2018-20Erie-Buffalo,reg-ridge,nexcp,0.05,211.7094559980941,,-0.0017221518258265095,,2.940058813859715,
nsdb-60m-2018-20,nsdb-60m-2018-20Erie-Buffalo,reg-ridge,nexcp,0.1,162.46021524061737,,0.0007026840225780318,,2.469437574060558,
nsdb-60m-2018-20,nsdb-60m-2018-20Erie-Buffalo,reg-ridge,nexcp,0.15,139.62529943615812,,-0.00044349729293860496,,2.189239934963229,
nsdb-60m-2018-20,nsdb-60m-2018-20Erie-Buffalo,reg-ridge,ourmodel,0.05,55.56919812167409,0.5447057701602376,0.012129938947125926,0.0009746219826054543,0.7940050262029198,0.00780519054429367
nsdb-60m-2018-20,nsdb-60m-2018-20Erie-Buffalo,reg-ridge,ourmodel,0.1,47.50823038243132,0.43954019245408116,0.0451100103674692,0.0005985661125108455,0.6586462523194778,0.003485965556233579
nsdb-60m-2018-20,nsdb-60m-2018-20Erie-Buffalo,reg-ridge,ourmodel,0.15,42.040977516642315,0.3931696896815859,0.07665015551203774,0.0014057299472399899,0.5816283407297718,0.0031717359562800566
nsdb-60m-2018-20,nsdb-60m-2018-20Erie-Buffalo,reg-ridge,spic,0.05,147.46191340274984,0.34069842175575493,0.003893560649694719,0.0005010171005913457,2.2801087830157116,0.001361075504484438
nsdb-60m-2018-20,nsdb-60m-2018-20Erie-Buffalo,reg-ridge,spic,0.1,108.89946622302519,0.2881793066398677,0.009284644626195132,0.0007841100432616319,1.7939547079223928,0.0008763329984480613
nsdb-60m-2018-20,nsdb-60m-2018-20Erie-Buffalo,reg-ridge,spic,0.15,89.32343448409972,0.15446982326654723,0.008052067734131974,0.0008841975916499157,1.5390772014464604,0.0007740317732600144
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,default-conformal,0.05,232.8999758253393,,0.0024248358484045412,,3.195666451004982,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,default-conformal,0.1,163.661988144,,0.0032369542679414887,,2.6505116978768584,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,default-conformal,0.15,117.48299599133279,,-0.004129708558921835,,2.2757801880399287,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,enbpi,0.05,180.21304744284984,,-0.02625849556502706,,2.974452475864192,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,enbpi,0.1,137.00746893951413,,-0.03362515839189037,,2.493097518463385,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,enbpi,0.15,105.08835406699443,,-0.03246745766616746,,2.172209316260232,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,knn,0.05,125.23898611957475,,-0.0013765695196406441,,2.240552079192041,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,knn,0.1,101.29656566588673,,0.019018546250432006,,1.7119519475321474,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,knn,0.15,83.06213916329905,,0.03376915101946784,,1.5175784884728718,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,nexcp,0.05,209.7874181745459,,-0.0010309872134546677,,2.903234155035418,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,nexcp,0.1,161.75926020134156,,-0.0013708098145374936,,2.469874613057258,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,nexcp,0.15,124.44850931232419,,-0.0017106324156203334,,2.1698439862795174,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,ourmodel,0.05,42.710483438641006,1.6682807295238087,0.0009273125215989025,0.011248592489329919,0.821343664978117,0.061809764368718836
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,ourmodel,0.1,35.81158884976979,1.1651669521569108,0.024202280843220847,0.0121014131889588,0.6334638336944187,0.03817365844997068
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,ourmodel,0.15,31.306552138557606,0.9063556215284422,0.046181315516645505,0.013927652941863817,0.5478948343112303,0.0319404393255705
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,spic,0.05,146.4620622068132,0.267449558585122,0.00012095380716505011,0.00047027795238319283,2.2767962367556986,0.0036401995256948342
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,spic,0.1,104.3044022843113,0.28486949381272997,0.006692777329800725,0.0006448126415446161,1.8002218776975243,0.004812265626342328
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-forest,spic,0.15,76.73528319527897,0.1531499056980665,0.002753139039281177,0.0006806857082991821,1.5204504127411258,0.004778281297727346
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,adaptiveci,0.05,95.94312227339448,,-0.00010943439695891566,,1.3987748616972273,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,adaptiveci,0.1,74.73855469251829,,0.0001267135122681451,,1.2632371423890036,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,adaptiveci,0.15,60.62648319810811,,0.0001324732173712817,,1.1891198619512904,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,default-conformal,0.05,229.65948353312476,,-0.0019525400299504198,,3.3648946681061505,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,default-conformal,0.1,164.92456271370742,,0.0024305955535076917,,2.7409700141157454,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,default-conformal,0.15,119.06448153397027,,0.001975578850362897,,2.3311821868713185,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,enbpi,0.05,192.49285405451988,,-0.023609031217601648,,3.12009722779893,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,enbpi,0.1,142.76874762347128,,-0.027635065084667704,,2.584635910191854,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,enbpi,0.15,108.62720423872989,,-0.026016587950696973,,2.2188160830729053,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,knn,0.05,148.30094440268175,,0.0009273125215989025,,2.261036592709044,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,knn,0.1,117.70587175912179,,0.019248934454555916,,1.8427757217176302,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,knn,0.15,94.19095004037453,,0.02374726414007597,,1.5870728845439257,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,nexcp,0.05,216.86926904266818,,-0.002298122336136396,,3.0525861505811456,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,nexcp,0.1,161.8818907331808,,-0.0028683331413431323,,2.5573059035793513,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,nexcp,0.15,123.66418190187002,,-0.0025169911300541303,,2.2213400068961753,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,ourmodel,0.05,49.39578729773869,0.9269149060422662,-0.01064969473562953,0.004275651692720489,0.8119543977516271,0.02663940613194383
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,ourmodel,0.1,40.970711579480465,0.7508268897091438,-0.010327151249855976,0.006496222246571979,0.6405289745124007,0.013668551798891235
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,ourmodel,0.15,35.55923852018601,0.6833598304061347,-0.008449487386245846,0.006863158518857711,0.5562207038170233,0.0096027160369747
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,spic,0.05,148.6858776746402,0.29174356969165716,0.00472871788964406,0.0009452469857613078,2.277282193142935,0.007614892966484329
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,spic,0.1,105.6912383278481,0.24754213907272382,0.010004607764082463,0.0005268372589184143,1.7884415378127312,0.0025718929836104423
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,darts-lightgbm,spic,0.15,78.95380050780902,0.4320479608657487,0.012371846561456068,0.00023747872512487392,1.505542079359277,0.004565361036000426
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,default-conformal,0.05,240.3470482028117,,0.0070325999308835235,,3.4628237649401874,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,default-conformal,0.1,176.57509834817748,,0.00934224167722611,,2.7807833702302287,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,default-conformal,0.15,147.35453682837846,,0.013610183158622252,,2.4165472999499853,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,enbpi,0.05,154.74235518255236,,-0.09134316323004259,,3.296139840953899,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,enbpi,0.1,133.40425643837406,,-0.08442575740122102,,2.6552530327406467,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,enbpi,0.15,116.11785353950718,,-0.07842990438889533,,2.353200321839959,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,knn,0.05,160.05085650403274,,-0.026373689667089015,,2.7023592890814108,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,knn,0.1,142.85809018416637,,-0.010010367469185572,,2.1275957495872846,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,knn,0.15,126.64564337135529,,0.0018603847483008307,,1.9085634813693308,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,nexcp,0.05,233.64543504059117,,-0.0008005990093307574,,3.1837218606641993,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,nexcp,0.1,180.60808656853118,,-0.0005644511001036967,,2.716021123012375,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,nexcp,0.15,147.74907977228656,,0.00036286142149519196,,2.3967152250329815,
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,ourmodel,0.05,57.50105907702526,0.6057915344410347,0.00809814537495683,0.0006675628249707455,0.876235381079494,0.00259663610383439
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,ourmodel,0.1,49.193820750681766,0.5478232453713243,0.037132818799677475,0.0016192182786334737,0.7124290730528193,0.004106012656836093
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,ourmodel,0.15,43.50773965080629,0.4364299958494613,0.06622508927542908,0.001036213475291925,0.6275789466014438,0.003905236902083914
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,spic,0.05,152.86103122644388,0.48178194431252674,-0.0024997120147448454,0.00040317935721688783,2.330806090593464,0.0003701865041793978
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,spic,0.1,112.50314304057169,0.12240309599608863,0.0012498560073724296,0.0005268372589184143,1.8713851327814741,0.0023368598973662223
nsdb-60m-2018-20,nsdb-60m-2018-20Franklin-Columbus2,reg-ridge,spic,0.15,93.6221096336313,0.18281061820324163,0.011939868678723625,0.002020554024793289,1.6118952564999254,0.003438704516002971
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,default-conformal,0.05,253.36598970109782,,0.0016184771339707443,,3.4040580181077305,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,default-conformal,0.1,182.04600158483117,,0.0010482663287640082,,2.8563490786536363,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,default-conformal,0.15,134.64200714444416,,-0.0012498560073724019,,2.47850077933677,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,enbpi,0.05,192.01252529503302,,-0.032018200668125815,,3.2447471435383703,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,enbpi,0.1,145.29292272469536,,-0.03281879967745646,,2.734438862670844,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,enbpi,0.15,111.62715791065756,,-0.027629305379564567,,2.3622194039769107,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,knn,0.05,134.06773887259004,,0.007493376339131455,,1.987617604594288,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,knn,0.1,104.658566539401,,0.01671466420919246,,1.739076417188286,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,knn,0.15,88.07686981519319,,0.03630342126483119,,1.498599856690344,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,nexcp,0.05,234.38040125429075,,-0.0024133164381983513,,3.1557152742062304,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,nexcp,0.1,179.28342742862796,,-0.0013708098145374936,,2.7134454588792223,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,nexcp,0.15,137.52719995863166,,-0.001365050109434357,,2.3877637918280548,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,ourmodel,0.05,43.12742111768306,1.735455670688937,-0.0012901739430940667,0.0068881674455622335,0.8587588744988383,0.0544481681229974
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,ourmodel,0.1,36.44208003419732,1.4893746080949728,0.02184080175095035,0.00625133673595902,0.6680255275907335,0.02856575286625239
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,ourmodel,0.15,32.096756554737496,1.286863061854396,0.04528856122566524,0.006758926613888732,0.5765455897133928,0.023125058878814542
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,spic,0.05,164.4140642552507,0.6473353295537924,0.006917405828821568,0.0007583004130910958,2.4000155825139786,0.009083139544817645
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,spic,0.1,109.40761952322758,0.6195396485148577,0.00608800829397535,0.0009746219826054641,1.8771437138541949,0.011734338894494168
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-forest,spic,0.15,79.96486486683874,0.3975708052418668,0.010816726183619396,0.00041400488908437013,1.580643859963308,0.006586669111378734
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,adaptiveci,0.05,92.79492539549847,,0.0005817302154129261,,1.3278070720671078,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,adaptiveci,0.1,73.76444147973686,,0.0008178781246399869,,1.1839618931702398,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,adaptiveci,0.15,62.571482833609195,,0.0009388319318050786,,1.1174303024705032,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,default-conformal,0.05,238.63882436445817,,-0.004141227969128011,,3.4988295767315107,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,default-conformal,0.1,169.24440548609732,,-0.003559497753714974,,2.884763509931137,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,default-conformal,0.15,123.02105747166213,,-0.0018258265176822885,,2.457578739362241,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,enbpi,0.05,200.33962167933876,,-0.01888607303306071,,3.281518150974087,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,enbpi,0.1,148.02476417775281,,-0.023142495104250677,,2.727713676371153,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,enbpi,0.15,111.49585443454299,,-0.021754406174403856,,2.3512534252963513,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,knn,0.05,151.21540452214296,,0.006226241216449727,,2.1942889320479257,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,knn,0.1,116.94228527120505,,0.01498675267826291,,1.8646727455755234,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,knn,0.15,95.79995624536524,,0.028700610528740927,,1.6138863000544645,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,nexcp,0.05,232.44387892591365,,-0.002067734132012486,,3.2664536247535203,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,nexcp,0.1,172.98418051811177,,-0.0016011980186614039,,2.74641442874215,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,nexcp,0.15,126.99561488311174,,-0.0025169911300541303,,2.375903789608195,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,ourmodel,0.05,49.66260826954327,1.1906028450541424,-0.013385554659601409,0.0036066057376922633,0.8707433771896825,0.027976841602541755
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,ourmodel,0.1,41.3898600102185,0.9814043830241633,-0.0012556157124755107,0.003792668502051472,0.6816333694308512,0.010463096337528007
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,ourmodel,0.15,36.17170905259441,0.8225018533503411,0.009520792535422179,0.006517380559758384,0.5860723812570905,0.006732955091186671
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,spic,0.05,147.9458775713125,0.7536130143509034,0.006744614675728608,0.0008118256157841284,2.251848474378705,0.013775078524604476
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,spic,0.1,101.38907154034035,0.6502777404863169,0.013777214606612131,0.0002898987994958655,1.7440069572384376,0.006810972464860786
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,darts-lightgbm,spic,0.15,74.60088497102981,0.32585151695864695,0.011363898168413766,0.002323953576987883,1.4655490377571005,0.00790566245942359
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,default-conformal,0.05,247.79980640303717,,0.008645317359751228,,3.427578714814167,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,default-conformal,0.1,200.236379175853,,0.024202280843220875,,2.8411447929807716,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,default-conformal,0.15,171.71852330696802,,0.03457550973390164,,2.5079662239828293,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,enbpi,0.05,166.43741115855258,,-0.08512268171869601,,3.296716736898349,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,enbpi,0.1,144.8669664817751,,-0.08096993433936181,,2.6926961586440092,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,enbpi,0.15,127.3822145195082,,-0.07301578159198255,,2.374645531209098,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,knn,0.05,175.28603718778172,,-0.017849326114502892,,2.427773800098902,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,knn,0.1,150.1131112123192,,-0.007476097223822115,,2.131224897599088,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,knn,0.15,130.41119198205354,,-0.0015954383135583783,,1.9838623891675087,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,nexcp,0.05,236.23015459269618,,-0.0027588987443843277,,3.237430748938909,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,nexcp,0.1,186.36755790024938,,-0.003444303651653019,,2.7582452318209705,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,nexcp,0.15,158.03000202822722,,-0.0002131090888146947,,2.4598602559540863,
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,ourmodel,0.05,57.075995848209345,0.6666858535121548,-0.0028740928464462273,0.0014045494880138096,0.9532207132586219,0.009522338270199812
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,ourmodel,0.1,48.90775904975692,0.5430071306049109,0.02489344545559266,0.0020106788713413876,0.7647692182949193,0.0033645013386155984
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,ourmodel,0.15,43.38438258892297,0.5129855264985437,0.052545789655569636,0.0023663908056876268,0.6719138900018047,0.0063504342298081945
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,spic,0.05,168.57367473433553,0.3406422278394586,0.007291786660522978,0.0006122650508429529,2.4522200914341417,0.002392974725187245
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,spic,0.1,125.7026822632626,0.08025458935734806,0.01288446031563184,0.0002879852551549398,1.9815439038025209,0.002293488555354156
nsdb-60m-2018-20,nsdb-60m-2018-20Fulton-Atlanta,reg-ridge,spic,0.15,106.4451496798574,0.08155505172452585,0.02187535998156892,0.001122280670097568,1.725754594743057,0.00237316080219345
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,default-conformal,0.05,240.9889881679806,,-0.0069058864186153784,,3.4974242719737845,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,default-conformal,0.1,176.00798508989388,,-0.013120608224858915,,2.9383130764000054,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,default-conformal,0.15,135.67800320129956,,-0.014957954152747394,,2.5634628942394584,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,enbpi,0.05,198.18101699648057,,-0.028101601198018675,,3.5021656751186394,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,enbpi,0.1,149.91561867632964,,-0.032473217371270596,,2.8711838492162505,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,enbpi,0.15,115.7183000083179,,-0.027859693583688477,,2.414418765991214,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,knn,0.05,137.57031643861671,,-0.0033348692546941033,,2.3425201118292684,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,knn,0.1,111.30520302199395,,0.010494182697845883,,1.8994587710961466,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,knn,0.15,96.43784178716358,,0.02547517567100563,,1.6962755607519457,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,nexcp,0.05,244.3367616398353,,-0.00391083976500399,,3.284345473417734,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,nexcp,0.1,190.6900189426854,,-0.005978573897016476,,2.8422601256461517,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,nexcp,0.15,147.88448373574622,,-0.0026321852321160855,,2.5118705269025585,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,ourmodel,0.05,41.66301828363966,2.1831029750165545,-0.0003686211265983147,0.00609286786525925,0.7879053310349277,0.03918709430833093
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,ourmodel,0.1,35.04317497896744,1.7151340434681392,0.024951042506623666,0.006393359145913307,0.6178009926383368,0.028963331936734053
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,ourmodel,0.15,30.76440590716853,1.601941433808932,0.05029950466536112,0.008167416185083811,0.5364008794477804,0.024287042134767137
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,spic,0.05,163.87457410784694,0.30477639471623946,0.0038359635986637414,0.000590194146178989,2.4207379681647962,0.004605958022166773
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,spic,0.1,118.41831923377032,0.9766395428827789,0.015332334984448803,0.000609549893114757,1.9285678219698372,0.010650321904176254
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-forest,spic,0.15,85.00407488106336,0.3621126654669909,0.022566524593940762,0.001424484260764841,1.5981933390024161,0.01111323964381587
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-lightgbm,adaptiveci,0.05,104.6295369085306,,5.759705103150492e-06,,1.5346003558450279,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-lightgbm,adaptiveci,0.1,79.6916725686887,,0.0004722958184541215,,1.347120096006945,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-lightgbm,adaptiveci,0.15,65.71944155636477,,0.00036286142149519196,,1.256802713502863,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-lightgbm,default-conformal,0.05,250.09982781882056,,-0.005293168989747674,,3.7508497848143816,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-lightgbm,default-conformal,0.1,174.28408120252777,,-0.0056329915908304995,,3.068991418035744,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-lightgbm,default-conformal,0.15,127.9049799176161,,-0.0043600967630457454,,2.6105775560181526,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-lightgbm,enbpi,0.05,214.09050030241968,,-0.023724225319663603,,3.737524040974033,
nsdb-60m-2018-20,nsdb-60m-2018-20Harris-Houston,darts-lightgbm,enbpi,0.1,153.427084534224,,-0.02452482432899436,,2.959811976872903,
